Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,400129691.1,421700441.8,451524124.5,477012512.7,512728946.2,548758098.3,609047285.3,697291727.5,889357059.7,1199618980,1351889403,1540820246,1912353340,2350329157,3135123880,4094810488,5219516810,5067450002,5237432542,4067222420,2966234024,3439716399,3778316380,4082625953,4599970618,5695201563,6984367763,7157424031,7249533620,7870982171,9062131308,9788391733,9965225497,9024567484,8392549702,8195993231,7662595076,6325151760,6588103836,8033877360,8734651406,10662013273,13794909537,18504128632,15929903100,20030529733,25071193102,24611040343,29009411738,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,429695843.2,516310173.9,703997089.1,1000201352,1117135906,1120202501,1168729839,1355437122,1660645961,1887691126,1945081334,1900991571,1822779931,1994615514,1889499875,2051550373,2017071717,2111237486,2205782154,2377069917,2540592059,2787173924,2938054823,3385361679,3657203585,3927207898,3923691021,3373958391,3672292815,3434142911,3357161728,3539505609,4164226696,4814395694,5264864691,5534256409,6067244010,6523272047,5741401930,6373020822,7379428011,7852675901,8009303951,
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,176534589.6,215659455,220984369.1,259590076.3,242943776.9,254035999.2,296613496.9,325843254.7,431254103,555337985.7,690319754.9,732286143.3,793193187.4,1005573294,1215031775,1362151524,1279972866,1286462643,1335895286,1378991403,1507230779,2301514717,2543199148,2687472830,2636461517,3181206305,3267367610,3558215110,3694600400,3522272321,3982374846,3954696874,3567062512,3775160797,3797016069,3447543138,,,,,,,,,,,,,,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,301791311.8,387700072.4,510259928.9,793884362.6,2401403164,2512783991,3284301435,3617580064,4052000453,5633000409,7829094485,8661263504,7596703007,6467582126,6704395622,6153296280,5053021815,5446428538,6038186868,6487911901,7360439208,6883516285,7646153766,7156593446,7374450337,8137911853,9059340398,11297801872,10255494210,12393131511,17759889598,17538461033,19363735706,23533790531,31734065019,44530493222,60882141103,79711810890,1.1527E+11,97798348830,1.25122E+11,1.69805E+11,1.9029E+11,2.03235E+11,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,38067565161,40424526826,41450779109,38299106120,28846858763,25090303817,26361161948,30072623842,35477055619,35333677695,35285888482,42115494069,35592337083,37305099928,40585886769,45988510814,59466017706,75794733525,99172613716,1.22696E+11,1.70617E+11,2.04339E+11,1.64344E+11,1.64792E+11,1.82611E+11,1.69396E+11,1.89638E+11,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.065E+11,5.16814E+11,5.09382E+11,4.60205E+11,4.3506E+11,3.95087E+11,3.95528E+11,3.91721E+11,4.04927E+11,2.70953E+11,1.95906E+11,2.59708E+11,3.06603E+11,3.4511E+11,4.30348E+11,5.91017E+11,7.64001E+11,9.89931E+11,1.29971E+12,1.66084E+12,1.22264E+12,1.52492E+12,1.90479E+12,2.01747E+12,2.09678E+12,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,119000023.2,122000015.5,125000007.8,128000000.1,129999995,148799979.7,124525702.7,159560018.1,172200018.1,188700037.3,219900006.6,222952504,246457839,290746157.2,308458404,571863503,637753855.8,746650611.6,905709080.9,1109346136,1254765643,1407062526,1407243133,1479687583,1587413091,1715626337,1944710688,2157432668,2395492695,2405022588,2550185693,1911600232,2029026957,1971525718,753636370.6,1293535192,1382334879,1851558199,1989343548,1817655192,1734938190,1674685126,1677447003,1845979351,2089188921,2581465675,3110327823,3775447706,4796573943,5308990209,5698548923,6406727020,7219656634,7521261791,
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,47689556543,50861320923,54296730195,61060482429,69963476014,75141664420,63056030780,69409697457,72868573563,80006185131,86653536487,92124387914,92637864976,1.06016E+11,1.28275E+11,1.37409E+11,1.34308E+11,1.55391E+11,1.76843E+11,1.98065E+11,2.3882E+11,2.52603E+11,2.61416E+11,2.76843E+11,2.7667E+11,2.99399E+11,3.17234E+11,3.52452E+11,3.78278E+11,3.80675E+11,4.10504E+11,3.66079E+11,3.88745E+11,3.84878E+11,4.36772E+11,4.85178E+11,5.24982E+11,5.50921E+11,5.58746E+11,5.99544E+11,6.22976E+11,6.38746E+11,6.72494E+11,7.84883E+11,9.11124E+11,1.04462E+12,1.20477E+12,1.52596E+12,1.55241E+12,1.70643E+12,2.08612E+12,2.32221E+12,2.31953E+12,2.36994E+12,
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4187777707,4485777636,5014444260,6797048700,9230601616,14441807079,44990986123,46528882433,63838242167,74028820450,80087657404,1.1172E+11,1.64308E+11,1.83939E+11,1.52907E+11,1.2886E+11,1.19293E+11,1.03898E+11,86961925508,85695864946,88256073926,95344461902,1.16778E+11,1.31336E+11,1.36304E+11,1.32151E+11,1.34327E+11,1.42458E+11,1.57743E+11,1.64994E+11,1.45773E+11,1.60957E+11,1.88442E+11,1.83012E+11,1.88551E+11,2.14573E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15909E+11,5.19797E+11,4.29098E+11,5.26811E+11,6.69507E+11,7.33956E+11,7.4845E+11,
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1126364162,1222860429,1328259625,1351234926,1388282600,1446869619,1484491676,1607409539,1677771401,1847501441,2100229759,2288340041,2483055722,3077254460,3958931660,4823090192,6013210816,7499005639,8128719315,8418407787,7617256737,9538009463,9254395996,8465226937,10044297796,12459385571,15966649370,20631219762,15510324099,15295635624,12408647780,11379221927,7031933492,8881010081,12793798418,13830369852,9018303128,11681179571,11250220603,10682027635,12257299147,13182872559,14803423345,17646271379,21457886198,26524992245,35821858724,45898948554,54527549913,53149439401,65632081240,67320779804,63152209705,66565889417,
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,792824702.8,836493103.6,857426088.8,886387334.5,939145912.2,955834759.9,984942841.5,984605218.1,1034293671,983621121.2,1024832778,1058120594,1280328105,1471913586,1658273944,2235746641,2266860710,2320786618,2591178825,3226677957,3503282842,3176771658,3109677903,2774198931,2705535968,2962200082,4189860373,5040708746,4985152888,4913065118,5716644525,5617235857,6004885304,5678828410,3877196945,4878718880,5065830114,4672504142,5030344291,5144045093,4679604922,4877602012,5333862344,6858952716,8031344240,8707015064,9358710763,11284603481,13386346543,12812994670,12932427724,14440676498,14045680427,14791699009,
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,704457699.4,764303120.5,825879877.4,917216011.3,893728643.5,974186761.5,1095902940,1237415147,1425020089,1659044432,1919496147,2270330158,2950257779,4227574234,5260730995,5789229539,6071574803,6702713784,8062400372,9719674880,12078880699,14363051878,15873552885,18001987657,19550103531,18555053067,18762738721,21606296346,26515373244,31392969307,38899863911,45473126682,52157482248,60644916395,73775659012,87891560102,96400967111,1.00164E+11,85707550881,86285332762,95835970989,89285087395,91941791944,97002305536,1.14187E+11,1.27418E+11,1.47794E+11,1.79981E+11,1.92231E+11,1.92406E+11,2.3642E+11,2.74065E+11,2.86908E+11,2.97941E+11,
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,25203524.03,28084252.76,28606411.4,,50056882.82,40606712.05,55272108.84,84539332.28,74617096.48,83099107.91,93147039.25,111022090,151270207.9,168715353.1,187313261.3,188446092.1,180219397.5,252806783.4,232306861.2,210737869.7,238606299.6,310684273.7,332286760.9,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435101217.2,400464593,341663053.7,332736306.5,375109694.5,413909879.3,456735444.9,516209150.3,608292551.8,597765363.1,681587104.8,868574141.2,989911515.9,1096396927,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,322009478.1,327834752.4,342721625.6,348546926,371848127.8,359379856.2,375479849.8,348795303,329860135,408690163.3,434410366.4,419549387,465381103.6,575230251.3,648590625.9,679335916.4,594895649.2,691777759.3,960728331.3,1109374711,1100685875,1114830500,1295361912,995104288.4,1087471849,856890497.1,490181456.6,701307601.9,1055083946,932974412.4,649644826.8,779981538.1,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1079478388,1239004288,1371442566,1431208677,1627853086,1887429110,2158653216,2505620416,2453972925,2578159496,2925391430,3529350504,4136280752,
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,877719961.6,929520025.6,976199987.2,1009760051,1049400013,1132920013,1186119987,1263720038,1442319974,1665879962,1884120064,2328280064,2941640090,3127959962,3463639859,3573959885,3437200179,3399189150,3506347772,3661683396,3800368587,3771663198,3958045811,4189880000,4372215335,4800900000,5311000000,5954700000,6938000000,8085600000,9500500000,10315500000,11134700000,12008400000,12464700000,13134100000,13812700000,14306700000,15046700000,15798300000,17093800000,18550700000,20104900000,21431000000,20661000000,21418300000,23139000000,23813600000,24259100000,
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853373879.7,773907642.4,815205233.1,879957209.9,1122981525,1317357835,1375416604,1469075398,1687653983,1899809580,,,,,,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,180460950.4,191660990.9,203533070.7,216147150,229531201.9,243725900.2,257375899.4,271781889.3,286719887.9,300230021.5,316147885.3,331104597,416940946.6,507028439.3,467577426.6,710850217.9,807275799,498550866.2,564986077.5,590419864,603592653.9,699112246.5,774419565.9,733901342,788307226.8,876404615,930318731.6,1009792743,1038291312,1092393020,917044254,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24147996550,18284194680,18409364147,6540247190,12267175481,16116843146,21188704081,24861483281,26252007830,30607991862,40289556656,49259526053,42616653300,39368633038,46462547041,40791444603,45519650911,
Sub-Saharan Africa (developing only),SSA,GDP (current US$),NY.GDP.MKTP.CD,29724158981,30858661198,33468032418,38404447998,37404206875,41623638925,44938348558,44355504327,47456906315,54417193392,64064974812,65117159247,73479219574,94070797972,1.22647E+11,1.35102E+11,1.46981E+11,1.61466E+11,1.80388E+11,2.15749E+11,2.71538E+11,2.72966E+11,2.55378E+11,2.37861E+11,2.26567E+11,2.1124E+11,2.33421E+11,2.76042E+11,2.9035E+11,3.01495E+11,3.03108E+11,3.11565E+11,3.06529E+11,2.90674E+11,2.83322E+11,3.2827E+11,3.40178E+11,3.51725E+11,3.31666E+11,3.3304E+11,3.56679E+11,3.30738E+11,3.52248E+11,4.48522E+11,5.56616E+11,6.50336E+11,7.6125E+11,8.85147E+11,1.00762E+12,9.64296E+11,1.30185E+12,1.4595E+12,1.52727E+12,1.61286E+12,
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15550136279,12231362023,15728045817,18831595688,10368813559,11804406780,
Sub-Saharan Africa (all income levels),SSF,GDP (current US$),NY.GDP.MKTP.CD,29716076333,30850270054,33458931729,38394428766,37396904709,41673193295,44990943469,44412089709,47506300610,54462310401,64103604139,65153629858,73511501501,94109234248,1.22684E+11,1.35143E+11,1.47015E+11,1.61492E+11,1.80417E+11,2.15784E+11,2.71582E+11,2.72995E+11,2.55416E+11,2.37899E+11,2.26611E+11,2.11298E+11,2.33493E+11,2.7613E+11,2.90445E+11,3.01578E+11,3.03214E+11,3.11671E+11,3.06658E+11,2.90805E+11,2.83418E+11,3.28406E+11,3.40405E+11,3.52162E+11,3.32032E+11,3.33657E+11,3.57721E+11,3.32198E+11,3.54054E+11,4.51007E+11,5.61032E+11,6.5857E+11,7.69345E+11,8.95367E+11,1.0231E+12,9.73757E+11,1.31358E+12,1.47536E+12,1.5439E+12,1.6286E+12,
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2901686781,3154446383,3341909440,3516350399,3863843947,4212150468,4553175892,4891993901,4915894996,5372231642,5915377942,6521139469,7531466789,8939768529,12333501601,14753382248,16115595417,17757271121,18281450947,21683605471,26892270586,27673150819,28654412299,29182238033,28185375863,27082676126,27003704904,29944695916,33035678010,34510276299,40284114156,40847806368,42476853597,42241908301,44460642686,49422447657,52966411825,55900121725,56340830695,59872709320,63959633934,64341153225,67007595144,78258621472,91192324570,1.05036E+11,1.14912E+11,1.30854E+11,1.52902E+11,1.30375E+11,1.47767E+11,1.68166E+11,1.69029E+11,1.7327E+11,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76709304.53,76553443.39,84617970.67,101315399.6,110723361.8,123258507.1,135181861.9,144259256.6,183464986.4,196473838.9,201037916.6,248286778.2,263328450.3,310684635.7,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,93850000,98400000,103500000,110000000,120850000,138650000,171100000,198450000,220600000,233450000,247150000,270650000,287600000,305300000,368600000,465000000,505500000,641000000,735500000,783000000,794900000,889050000,915150000,883600000,864150000,873250000,891000000,979850000,1160900000,542520000,388300000,448300000,404600000,428794117.6,605492537.3,693970588.2,860630922.7,929607500,945000000,885444186,892164393.9,763465550.5,1078402128,1271196078,1484092538,1793557833,2626093294,2936612022,3532969035,3875409836,4368398048,4423194614,5013030303,5298787879,
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12694544693,14213045494,15431288006,16452201101,20079363626,25733043137,27821913815,27658295004,29821795503,30409021948,29110067256,30699979418,35144769433,46810992099,57329422647,62676556398,70450243382,86030964960,99832535521,88634272020,89011919205,97525386433,92746685083,97707323420,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21274122282,21478225398,20749932683,22123896860,22689556845,20341391806,20875944894,23563028319,29698471223,34470563470,36344911638,39585411480,48114688201,55589849128,50244793832,47972988742,51248860578,46262305281,47987303638,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,14842870293,16147160123,17511477311,18954132366,21137242561,23260320646,25302033132,27463409202,29143383491,31649203886,37555366021,40980345656,48263914959,58567384059,65082581295,81716751698,88102107647,93136775103,1.0297E+11,1.21647E+11,1.40089E+11,1.27858E+11,1.12768E+11,1.03534E+11,1.07662E+11,1.12514E+11,1.48376E+11,1.80429E+11,2.04068E+11,2.14875E+11,2.58154E+11,2.70363E+11,2.80312E+11,2.09951E+11,2.2608E+11,2.64052E+11,2.88104E+11,2.64478E+11,2.668E+11,2.70848E+11,2.59802E+11,2.39917E+11,2.63926E+11,3.31109E+11,3.81706E+11,3.89043E+11,4.20029E+11,4.87818E+11,5.13966E+11,4.29656E+11,4.88378E+11,5.6311E+11,5.43881E+11,5.7968E+11,
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,35076845.98,43026042.81,45927961.65,54129438.37,64980554.03,70279971.92,76859969.29,74759970.13,79799968.11,105419957.9,112139955.2,136462080.9,146740389.9,221915096.2,264320939.6,288299883.9,272549999.8,304059999.7,340629999.7,412094078.1,542007473.1,571514416.3,537568142.1,555336145.9,494483241.4,361012319.1,449140384,584125996.6,692026606.9,696921409.5,1114694112,1156135718,1284759852,1357189725,1419294121,1698989464,1602741772,1716714194,1576908809,1547888454,1524490159,1349326983,1224220675,1854020496,2420610579,2584077931,2947922183,3053823329,3019770680,3144680749,3891563478,4145772237,4049589166,3791304348,
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,12012025.25,11592024.36,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869,147912069.8,146712850.5,151313242,168887539.1,207850623.6,249267034.8,283828775.2,304832867.4,368584758.9,374358966.3,433660138.2,473913770.7,486445592,508213503.9,503060037.1,562954169.8,608358684.5,622975776.4,614877971.2,622257630.8,697514005.4,705702638.2,916940120.7,916940120.7,1019679310,1018943342,962313214.1,847424851.5,973355738,1059593023,1032199341,1443345214,
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704420.5,945244981,1110565862,1200447418,1339494289,1472036544,1342287560,1580229793,1753746377,2245011583,2140383710,2589851698,3059682165,3239488092,5159557171,6826980768,7633528922,7696011371,9275203109,9929682189,13062421028,15518199245,16298905403,17589184546,17503082977,16403544517,13293209274,11356215714,10577042354,9853396225,12308624284,12981833333,13253565901,13695962017,10122020000,11396706587,13789560878,14505233970,15200846139,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303,432794922.5,449826323,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961,935360466.4,1113920123,1004316495,1033002402,876937559.7,834369860.4,832415806,919103735.3,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877137983,1881847671,1463251161,1179837964,1445919895,1607345355,1544689576,1744794532,1534673504,1385058212,1709347777,1987622269,2736666451,4414929142,6646663021,7422102520,8638711757,10351933632,9253484290,10657705072,12156380062,12887072082,13513552425,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,121128072.4,126396468.7,132237468.1,143255813.5,166104078.4,187300310.2,216136231.8,231706440,241956916.8,267732472.6,253976592.1,286537570.2,335677600.3,406479936.9,560437818,617321668.3,619375148.8,777435062.8,824263986.7,891775721.1,1136409054,962347169.1,821652037.1,765746518.2,718149015.8,762359786,1060911724,1249099286,1378847400,1352949665,1628427588,1602299813,1692959106,1233496936,982624332.1,1309382817,1465448204,1498950970,1587346019,1576094485,1294250280,1332328986,1474630199,1673690390,1937074538,2115154090,2202809211,2523462649,3163416556,3163000591,3172945506,3756023048,3915754216,4338575824,
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760750921,3034037872,3308912930,3540403470,3889130442,4388937645,5279230812,5638461437,6081009422,6695336561,7086538431,7375000024,8177872958,10838593717,13702998648,14882770239,16985208712,19779312336,24006567108,27371650353,32353514502,34846038518,36589772337,40042798315,41797647303,38900711298,43096774497,50535445680,61667254411,72250747142,85343189321,98234713408,1.11453E+11,1.25011E+11,1.44308E+11,1.68019E+11,1.81948E+11,1.50891E+11,1.1186E+11,1.2263E+11,1.22725E+11,1.15536E+11,1.26877E+11,1.4264E+11,1.6134E+11,1.76352E+11,2.07089E+11,2.46977E+11,2.72578E+11,2.63711E+11,3.18908E+11,3.45672E+11,3.65966E+11,3.87252E+11,
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2535545389,1909246641,1646693875,1346074461,1231523105,1043893063,921843115.8,1320126665,1086567368,860550294.3,1080774006,1221113795,1554125543,2076148710,2312319579,2830236054,3719497371,5161336170,4979481980,5642178580,6522732203,7633049792,8508103456,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368660561,2988678841,3049945191,3232066837,3197224007,3200539816,3179225949,2561118608,2482228440,2379281768,2450084970,2605688065,2450686660,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22148070175,29233333333,35164210526,41850877193,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368000000,452000000,444000000,453000000,466000000,491000000,463000000,559000000,694000000,818000000,934000000,1123000000,1270000000,,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506767.9,30036429.18,34139376.8,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,194669501.6,188623258.5,167042880.1,181801947,208098551.9,240794581.2,264812953.8,295998379.1,301064027.1,346850175.9,318522296.1,369212477.5,423038016.9,471575497.3,466259084.1,
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535673245.3,584964613.1,619322801.8,678239320.3,711897510.7,736573148.7,723739847.7,761981451.3,758899950,779200000,821850000,896763407.3,1083392307,1308786064,2042002018,2442667525,2500420785,3138666542,3562333317,4602416442,6235874752,6849166228,7989791266,7799749648,7756166525,7375999734,4794361294,4797750183,4496806452,4323035506,5068070424,5362823412,5532117365,4584646138,4947205983,5329214155,5759537844,5737751321,6043710219,6808976096,8154315702,8824873156,9008273516,11235960528,12884712296,16088526686,18460889363,21830397705,28165793618,19332270662,20758191858,23676348287,23436342520,24640839008,
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685152605,2237570219,2730787476,3545852329,4328933304,4508139372,5109919571,5968474422,7188899277,8743054698,8428513568,8133538743,8350545840,8254573073,8410185740,9017795297,9696739314,10096292842,10101862386,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23141757278,27453084983,31183139301,32282960678,34378437265,38920218579,44856586316,43454935940,44426016487,45950845291,45238619630,46993598818,
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,13995124517,8017479300,8919043233,10351885922,11172953078,11945722167,14119135233,15664673411,17500000000,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,1.07143E+11,1.50676E+11,1.51041E+11,1.59095E+11,1.80422E+11,1.3069E+11,1.69486E+11,1.81476E+11,1.89835E+11,2.69287E+11,2.49751E+11,2.66568E+11,1.96005E+11,2.32535E+11,3.03005E+11,3.92166E+11,4.8298E+11,5.309E+11,6.47155E+11,7.30337E+11,6.14554E+11,7.31168E+11,7.74754E+11,7.88863E+11,8.22135E+11,
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824746.238,9365488.115,9742603.634,9631024.916,10887216.91,11025679.51,12335200.16,12701093.97,12757405.79,13686699.57,13741844.59,13196254.87,15451309.04,18230911.04,21535683.88,21839543.63,22903319.5,27030996.03,30290770.26,27101312.79,31824701.28,39313508.69,39875708.12,38322359.53,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405344,4420167589,4258742899,4956587902,4601413521,4257702021,4510847189,5255221044,6496195824,7683852497,9345174102,9697847589,10185786171,10383560998,10805600069,11659129815,12825801917,14141916592,14331231239,16825547176,20715086119,21368165683,22915004589,23874165024,28248632096,33225037490,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423145688.9,441667041,449158317.3,516315650.9,589247477.6,884502338.7,925381522.4,967240686.6,1037379286,1168556667,1259554850,1417191702,1490970307,1701817912,2098945010,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647464,3519695203,3923244143,6269521859,6508931651,5276480933,4304399516,3321729208,2857457786,3220439178,3990430537,5755818793,6044585327,6269333313,6584815847,5998563258,6193246632,5840503703,6178563467,6336696289,7940362663,9013834490,9942597753,12292813800,14239026768,14824492062,16030996179,15493320082,20040545045,21493615478,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82707004266,81456431292,77464043753,73942294099,65648559195,52549555010,48213868185,44558077827,50150399813,41883241480,31580639053,31261527363,38009344577,42392896031,50132953288,64883060726,86142018069,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36419E+11,1.63422E+11,1.76603E+11,1.77431E+11,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1.73321E+11,1.57253E+11,1.65312E+11,1.72539E+11,1.95122E+11,2.17578E+11,2.38939E+11,2.42266E+11,2.54963E+11,2.85202E+11,3.12144E+11,3.41638E+11,3.90841E+11,5.07262E+11,6.49768E+11,7.16096E+11,7.76765E+11,8.66935E+11,9.29003E+11,1.12917E+12,1.29143E+12,1.40438E+12,1.3844E+12,1.35957E+12,1.39624E+12,1.47472E+12,1.53932E+12,1.54283E+12,1.69649E+12,1.84112E+12,2.16793E+12,2.25044E+12,2.42715E+12,2.70338E+12,3.0661E+12,3.4575E+12,3.79659E+12,4.0602E+12,4.12966E+12,3.97199E+12,4.32291E+12,4.33146E+12,4.2913E+12,4.78723E+12,5.6607E+12,6.74E+12,7.91979E+12,9.76536E+12,1.18723E+13,1.1739E+13,1.41032E+13,1.65138E+13,1.74924E+13,1.86874E+13,
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1243993170,1549623550,1709221318,1538971681,1974511146,1889185075,1808775748,1598149807,1593701209,2004342742,2137241935,2807342742,2189502775,3964295673,4090252474,3538292267,3667161241,4114664911,4910255623,7181180175,10163020116,11048335541,9178802451,5102281489,4850241442,4732017873,5880112947,7367494222,8213515459,8438951476,9298839655,11206193313,12878157306,15002144584,17474578502,19297663097,20515465834,23969746851,25385928196,23983945191,22823255806,20898788420,13606494599,12045627411,13686333822,17362872704,19579479148,23410536927,30366148181,30461322498,38881102100,47236710628,50004354647,55707944622,
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,5.433E+11,5.633E+11,6.051E+11,6.386E+11,6.858E+11,7.437E+11,8.15E+11,8.617E+11,9.425E+11,1.0199E+12,1.0759E+12,1.1678E+12,1.2824E+12,1.4285E+12,1.5488E+12,1.6889E+12,1.8776E+12,2.086E+12,2.3566E+12,2.6321E+12,2.8625E+12,3.211E+12,3.345E+12,3.6381E+12,4.0407E+12,4.3467E+12,4.5902E+12,4.8702E+12,5.2526E+12,5.6577E+12,5.9796E+12,6.174E+12,6.5393E+12,6.8787E+12,7.3088E+12,7.6641E+12,8.1002E+12,8.6085E+12,9.0892E+12,9.6606E+12,1.02848E+13,1.06218E+13,1.09775E+13,1.15107E+13,1.22749E+13,1.30937E+13,1.38559E+13,1.44776E+13,1.47186E+13,1.44187E+13,1.49644E+13,1.55179E+13,1.61632E+13,1.67681E+13,
